Version #9: 8/7/2020,,,,,,,,,,,,,,,,,,
"Description: Counties with accessible data (denoted with ""X"") from the datasets listed in the column headings",,,,,,,,,,,,,,,,,,
County id,County,State,Country,JHU,NYT: Case Counts,University of Washington,US Census Bureau: Demographic Estimates,Corona Data Scraper,Google,Apple,IBM Weather,NYT: All Cause Mortality,PlaceIQ,US Bureau of Labor Statistics,Realtor.com,Bureau of Economic Analysis,Opportunity Insights,US CDC: Select Demographic Characteristics
Ohio_Indiana_UnitedStates,Ohio,Indiana,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Orange_Indiana_UnitedStates,Orange,Indiana,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Owen_Indiana_UnitedStates,Owen,Indiana,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Parke_Indiana_UnitedStates,Parke,Indiana,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Perry_Indiana_UnitedStates,Perry,Indiana,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Pike_Indiana_UnitedStates,Pike,Indiana,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Porter_Indiana_UnitedStates,Porter,Indiana,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Posey_Indiana_UnitedStates,Posey,Indiana,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Pulaski_Indiana_UnitedStates,Pulaski,Indiana,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Putnam_Indiana_UnitedStates,Putnam,Indiana,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Randolph_Indiana_UnitedStates,Randolph,Indiana,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Ripley_Indiana_UnitedStates,Ripley,Indiana,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Rush_Indiana_UnitedStates,Rush,Indiana,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
St.Joseph_Indiana_UnitedStates,St. Joseph,Indiana,United States,X,,,X,X,X,X,X,,,,,,,
Scott_Indiana_UnitedStates,Scott,Indiana,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Shelby_Indiana_UnitedStates,Shelby,Indiana,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Spencer_Indiana_UnitedStates,Spencer,Indiana,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Starke_Indiana_UnitedStates,Starke,Indiana,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Steuben_Indiana_UnitedStates,Steuben,Indiana,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Sullivan_Indiana_UnitedStates,Sullivan,Indiana,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Switzerland_Indiana_UnitedStates,Switzerland,Indiana,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Tippecanoe_Indiana_UnitedStates,Tippecanoe,Indiana,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Tipton_Indiana_UnitedStates,Tipton,Indiana,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Union_Indiana_UnitedStates,Union,Indiana,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Vanderburgh_Indiana_UnitedStates,Vanderburgh,Indiana,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Vermillion_Indiana_UnitedStates,Vermillion,Indiana,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Vigo_Indiana_UnitedStates,Vigo,Indiana,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Wabash_Indiana_UnitedStates,Wabash,Indiana,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Warren_Indiana_UnitedStates,Warren,Indiana,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Warrick_Indiana_UnitedStates,Warrick,Indiana,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Washington_Indiana_UnitedStates,Washington,Indiana,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Wayne_Indiana_UnitedStates,Wayne,Indiana,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Wells_Indiana_UnitedStates,Wells,Indiana,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
White_Indiana_UnitedStates,White,Indiana,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Whitley_Indiana_UnitedStates,Whitley,Indiana,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Adair_Iowa_UnitedStates,Adair,Iowa,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
Adams_Iowa_UnitedStates,Adams,Iowa,United States,X,X,,X,X,,,X,,,X,,X,X,X
Allamakee_Iowa_UnitedStates,Allamakee,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Appanoose_Iowa_UnitedStates,Appanoose,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Audubon_Iowa_UnitedStates,Audubon,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Benton_Iowa_UnitedStates,Benton,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
BlackHawk_Iowa_UnitedStates,Black Hawk,Iowa,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Boone_Iowa_UnitedStates,Boone,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Bremer_Iowa_UnitedStates,Bremer,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Buchanan_Iowa_UnitedStates,Buchanan,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
BuenaVista_Iowa_UnitedStates,Buena Vista,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Butler_Iowa_UnitedStates,Butler,Iowa,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Calhoun_Iowa_UnitedStates,Calhoun,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Carroll_Iowa_UnitedStates,Carroll,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Cass_Iowa_UnitedStates,Cass,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Cedar_Iowa_UnitedStates,Cedar,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
CerroGordo_Iowa_UnitedStates,Cerro Gordo,Iowa,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Cherokee_Iowa_UnitedStates,Cherokee,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Chickasaw_Iowa_UnitedStates,Chickasaw,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Clarke_Iowa_UnitedStates,Clarke,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Clay_Iowa_UnitedStates,Clay,Iowa,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Clayton_Iowa_UnitedStates,Clayton,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Clinton_Iowa_UnitedStates,Clinton,Iowa,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Crawford_Iowa_UnitedStates,Crawford,Iowa,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Dallas_Iowa_UnitedStates,Dallas,Iowa,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Davis_Iowa_UnitedStates,Davis,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Decatur_Iowa_UnitedStates,Decatur,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Delaware_Iowa_UnitedStates,Delaware,Iowa,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
DesMoines_Iowa_UnitedStates,Des Moines,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Dickinson_Iowa_UnitedStates,Dickinson,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Dubuque_Iowa_UnitedStates,Dubuque,Iowa,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Emmet_Iowa_UnitedStates,Emmet,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Fayette_Iowa_UnitedStates,Fayette,Iowa,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Floyd_Iowa_UnitedStates,Floyd,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Franklin_Iowa_UnitedStates,Franklin,Iowa,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
Fremont_Iowa_UnitedStates,Fremont,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Greene_Iowa_UnitedStates,Greene,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Grundy_Iowa_UnitedStates,Grundy,Iowa,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
Guthrie_Iowa_UnitedStates,Guthrie,Iowa,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Hamilton_Iowa_UnitedStates,Hamilton,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Hancock_Iowa_UnitedStates,Hancock,Iowa,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Hardin_Iowa_UnitedStates,Hardin,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Harrison_Iowa_UnitedStates,Harrison,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Henry_Iowa_UnitedStates,Henry,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Howard_Iowa_UnitedStates,Howard,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Humboldt_Iowa_UnitedStates,Humboldt,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Ida_Iowa_UnitedStates,Ida,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Iowa_Iowa_UnitedStates,Iowa,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Jackson_Iowa_UnitedStates,Jackson,Iowa,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Jasper_Iowa_UnitedStates,Jasper,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Jefferson_Iowa_UnitedStates,Jefferson,Iowa,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Johnson_Iowa_UnitedStates,Johnson,Iowa,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Jones_Iowa_UnitedStates,Jones,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Keokuk_Iowa_UnitedStates,Keokuk,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Kossuth_Iowa_UnitedStates,Kossuth,Iowa,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Lee_Iowa_UnitedStates,Lee,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Linn_Iowa_UnitedStates,Linn,Iowa,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Louisa_Iowa_UnitedStates,Louisa,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Lucas_Iowa_UnitedStates,Lucas,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Lyon_Iowa_UnitedStates,Lyon,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Madison_Iowa_UnitedStates,Madison,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Mahaska_Iowa_UnitedStates,Mahaska,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Marion_Iowa_UnitedStates,Marion,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Marshall_Iowa_UnitedStates,Marshall,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Mills_Iowa_UnitedStates,Mills,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Mitchell_Iowa_UnitedStates,Mitchell,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Monona_Iowa_UnitedStates,Monona,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Monroe_Iowa_UnitedStates,Monroe,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Montgomery_Iowa_UnitedStates,Montgomery,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Muscatine_Iowa_UnitedStates,Muscatine,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
O'Brien_Iowa_UnitedStates,O'Brien,Iowa,United States,X,,,X,X,X,,X,,,,,,,
Osceola_Iowa_UnitedStates,Osceola,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Page_Iowa_UnitedStates,Page,Iowa,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
PaloAlto_Iowa_UnitedStates,Palo Alto,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Plymouth_Iowa_UnitedStates,Plymouth,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Pocahontas_Iowa_UnitedStates,Pocahontas,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Polk_Iowa_UnitedStates,Polk,Iowa,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Pottawattamie_Iowa_UnitedStates,Pottawattamie,Iowa,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Poweshiek_Iowa_UnitedStates,Poweshiek,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Ringgold_Iowa_UnitedStates,Ringgold,Iowa,United States,X,X,,X,X,,,X,,,X,,X,X,X
Sac_Iowa_UnitedStates,Sac,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Scott_Iowa_UnitedStates,Scott,Iowa,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Shelby_Iowa_UnitedStates,Shelby,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Sioux_Iowa_UnitedStates,Sioux,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Story_Iowa_UnitedStates,Story,Iowa,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Tama_Iowa_UnitedStates,Tama,Iowa,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Taylor_Iowa_UnitedStates,Taylor,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Union_Iowa_UnitedStates,Union,Iowa,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
VanBuren_Iowa_UnitedStates,Van Buren,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Wapello_Iowa_UnitedStates,Wapello,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Warren_Iowa_UnitedStates,Warren,Iowa,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Washington_Iowa_UnitedStates,Washington,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Wayne_Iowa_UnitedStates,Wayne,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Webster_Iowa_UnitedStates,Webster,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Winnebago_Iowa_UnitedStates,Winnebago,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Winneshiek_Iowa_UnitedStates,Winneshiek,Iowa,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Woodbury_Iowa_UnitedStates,Woodbury,Iowa,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Worth_Iowa_UnitedStates,Worth,Iowa,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Wright_Iowa_UnitedStates,Wright,Iowa,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Allen_Kansas_UnitedStates,Allen,Kansas,United States,X,,,X,X,X,,X,,X,X,,X,X,X
Anderson_Kansas_UnitedStates,Anderson,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,,X
Atchison_Kansas_UnitedStates,Atchison,Kansas,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
Barber_Kansas_UnitedStates,Barber,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,,X
Barton_Kansas_UnitedStates,Barton,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Bourbon_Kansas_UnitedStates,Bourbon,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,,X
Brown_Kansas_UnitedStates,Brown,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,,X
Butler_Kansas_UnitedStates,Butler,Kansas,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Chase_Kansas_UnitedStates,Chase,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Chautauqua_Kansas_UnitedStates,Chautauqua,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Cherokee_Kansas_UnitedStates,Cherokee,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,,X
Cheyenne_Kansas_UnitedStates,Cheyenne,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Clark_Kansas_UnitedStates,Clark,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Clay_Kansas_UnitedStates,Clay,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,,X
Cloud_Kansas_UnitedStates,Cloud,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Coffey_Kansas_UnitedStates,Coffey,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,,X
Comanche_Kansas_UnitedStates,Comanche,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Cowley_Kansas_UnitedStates,Cowley,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Crawford_Kansas_UnitedStates,Crawford,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Decatur_Kansas_UnitedStates,Decatur,Kansas,United States,X,,,X,,,,,,,X,,X,,X
Dickinson_Kansas_UnitedStates,Dickinson,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Doniphan_Kansas_UnitedStates,Doniphan,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Douglas_Kansas_UnitedStates,Douglas,Kansas,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Edwards_Kansas_UnitedStates,Edwards,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Elk_Kansas_UnitedStates,Elk,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Ellis_Kansas_UnitedStates,Ellis,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Ellsworth_Kansas_UnitedStates,Ellsworth,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Finney_Kansas_UnitedStates,Finney,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Ford_Kansas_UnitedStates,Ford,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Franklin_Kansas_UnitedStates,Franklin,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Geary_Kansas_UnitedStates,Geary,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Gove_Kansas_UnitedStates,Gove,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Graham_Kansas_UnitedStates,Graham,Kansas,United States,X,,,X,,,,,,,X,,X,,X
Grant_Kansas_UnitedStates,Grant,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,,X
Gray_Kansas_UnitedStates,Gray,Kansas,United States,X,X,,X,X,,,X,,,X,,X,X,X
Greeley_Kansas_UnitedStates,Greeley,Kansas,United States,X,,,X,,,,,,,X,,X,,X
Greenwood_Kansas_UnitedStates,Greenwood,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,,X
Hamilton_Kansas_UnitedStates,Hamilton,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Harper_Kansas_UnitedStates,Harper,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,,X
Harvey_Kansas_UnitedStates,Harvey,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Haskell_Kansas_UnitedStates,Haskell,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Hodgeman_Kansas_UnitedStates,Hodgeman,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Jackson_Kansas_UnitedStates,Jackson,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Jefferson_Kansas_UnitedStates,Jefferson,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Jewell_Kansas_UnitedStates,Jewell,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Johnson_Kansas_UnitedStates,Johnson,Kansas,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Kearny_Kansas_UnitedStates,Kearny,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Kingman_Kansas_UnitedStates,Kingman,Kansas,United States,X,,,X,,X,,,,,X,,X,,X
Kiowa_Kansas_UnitedStates,Kiowa,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Labette_Kansas_UnitedStates,Labette,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Lane_Kansas_UnitedStates,Lane,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Leavenworth_Kansas_UnitedStates,Leavenworth,Kansas,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Lincoln_Kansas_UnitedStates,Lincoln,Kansas,United States,X,,,X,,,,,,,X,,X,,X
Linn_Kansas_UnitedStates,Linn,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Logan_Kansas_UnitedStates,Logan,Kansas,United States,X,,,X,,,,,,,X,,X,X,X
Lyon_Kansas_UnitedStates,Lyon,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
McPherson_Kansas_UnitedStates,McPherson,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Marion_Kansas_UnitedStates,Marion,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Marshall_Kansas_UnitedStates,Marshall,Kansas,United States,X,,,X,,X,,,,,X,,X,,X
Meade_Kansas_UnitedStates,Meade,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Miami_Kansas_UnitedStates,Miami,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Mitchell_Kansas_UnitedStates,Mitchell,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Montgomery_Kansas_UnitedStates,Montgomery,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Morris_Kansas_UnitedStates,Morris,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,,X
Morton_Kansas_UnitedStates,Morton,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Nemaha_Kansas_UnitedStates,Nemaha,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Neosho_Kansas_UnitedStates,Neosho,Kansas,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Ness_Kansas_UnitedStates,Ness,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Norton_Kansas_UnitedStates,Norton,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Osage_Kansas_UnitedStates,Osage,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Osborne_Kansas_UnitedStates,Osborne,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Ottawa_Kansas_UnitedStates,Ottawa,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,,X
Pawnee_Kansas_UnitedStates,Pawnee,Kansas,United States,X,,,X,,X,,X,,,X,,X,,X
Phillips_Kansas_UnitedStates,Phillips,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Pottawatomie_Kansas_UnitedStates,Pottawatomie,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Pratt_Kansas_UnitedStates,Pratt,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Rawlins_Kansas_UnitedStates,Rawlins,Kansas,United States,X,,,X,,,,X,,,X,,X,X,X
Reno_Kansas_UnitedStates,Reno,Kansas,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Republic_Kansas_UnitedStates,Republic,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Rice_Kansas_UnitedStates,Rice,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,,X
Riley_Kansas_UnitedStates,Riley,Kansas,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Rooks_Kansas_UnitedStates,Rooks,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Rush_Kansas_UnitedStates,Rush,Kansas,United States,X,,,X,,,,X,,,X,,X,,X
Russell_Kansas_UnitedStates,Russell,Kansas,United States,X,,,X,,X,,X,,,X,,X,,X
Saline_Kansas_UnitedStates,Saline,Kansas,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Scott_Kansas_UnitedStates,Scott,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,,X
Sedgwick_Kansas_UnitedStates,Sedgwick,Kansas,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Seward_Kansas_UnitedStates,Seward,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Shawnee_Kansas_UnitedStates,Shawnee,Kansas,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Sheridan_Kansas_UnitedStates,Sheridan,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Sherman_Kansas_UnitedStates,Sherman,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,,X
Smith_Kansas_UnitedStates,Smith,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Stafford_Kansas_UnitedStates,Stafford,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Stanton_Kansas_UnitedStates,Stanton,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Stevens_Kansas_UnitedStates,Stevens,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,,X
Sumner_Kansas_UnitedStates,Sumner,Kansas,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Thomas_Kansas_UnitedStates,Thomas,Kansas,United States,X,,,X,,X,X,,,,X,,X,X,X
Trego_Kansas_UnitedStates,Trego,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,,X
Wabaunsee_Kansas_UnitedStates,Wabaunsee,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,,X
Wallace_Kansas_UnitedStates,Wallace,Kansas,United States,X,,,X,,,,X,,,X,,X,,X
Washington_Kansas_UnitedStates,Washington,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,,X
Wichita_Kansas_UnitedStates,Wichita,Kansas,United States,X,X,,X,X,,X,X,,,X,,X,X,X
Wilson_Kansas_UnitedStates,Wilson,Kansas,United States,X,X,,X,X,X,,X,,,X,,X,,X
Woodson_Kansas_UnitedStates,Woodson,Kansas,United States,X,X,,X,X,,,X,,,X,,X,,X
Wyandotte_Kansas_UnitedStates,Wyandotte,Kansas,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Adair_Kentucky_UnitedStates,Adair,Kentucky,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
Allen_Kentucky_UnitedStates,Allen,Kentucky,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Anderson_Kentucky_UnitedStates,Anderson,Kentucky,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Ballard_Kentucky_UnitedStates,Ballard,Kentucky,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Barren_Kentucky_UnitedStates,Barren,Kentucky,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Bath_Kentucky_UnitedStates,Bath,Kentucky,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Bell_Kentucky_UnitedStates,Bell,Kentucky,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
Boone_Kentucky_UnitedStates,Boone,Kentucky,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
